qid,docx,docy,label
110,clueweb09-en0006-14-34780,clueweb09-en0009-32-22437,1
110,clueweb09-en0006-14-34780,clueweb09-en0000-89-30603,1
110,clueweb09-en0006-14-34780,clueweb09-en0010-36-29327,1
110,clueweb09-en0006-14-34780,clueweb09-en0005-55-27247,1
110,clueweb09-en0006-14-34780,clueweb09-en0008-78-39116,1
110,clueweb09-en0006-14-34780,clueweb09-en0100-49-18304,1
110,clueweb09-en0013-16-09888,clueweb09-en0010-36-29327,1
110,clueweb09-en0013-16-09888,clueweb09-en0009-88-05328,1
110,clueweb09-en0013-16-09888,clueweb09-en0037-71-39600,1
110,clueweb09-en0013-16-09888,clueweb09-en0000-62-25832,1
110,clueweb09-en0013-16-09888,clueweb09-en0039-58-47311,1
110,clueweb09-en0013-16-09888,clueweb09-en0012-48-29165,1
110,clueweb09-en0013-16-09888,clueweb09-en0039-58-47310,1
110,clueweb09-en0005-78-30233,clueweb09-en0009-32-22437,1
110,clueweb09-en0005-78-30233,clueweb09-en0000-89-30603,1
110,clueweb09-en0005-78-30233,clueweb09-en0010-36-29327,1
110,clueweb09-en0005-78-30233,clueweb09-en0005-55-27247,1
110,clueweb09-en0005-78-30233,clueweb09-en0008-78-39116,1
110,clueweb09-en0005-78-30233,clueweb09-en0100-49-18304,1
110,clueweb09-en0009-32-22437,clueweb09-en0000-89-30603,1
110,clueweb09-en0009-32-22437,clueweb09-en0010-36-29327,1
110,clueweb09-en0009-32-22437,clueweb09-en0005-55-27247,1
110,clueweb09-en0009-32-22437,clueweb09-en0008-78-39116,1
110,clueweb09-en0009-32-22437,clueweb09-en0100-49-18304,1
110,clueweb09-en0000-89-30603,clueweb09-en0010-36-29327,1
110,clueweb09-en0000-89-30603,clueweb09-en0005-55-27247,1
110,clueweb09-en0000-89-30603,clueweb09-en0008-78-39116,1
110,clueweb09-en0000-89-30603,clueweb09-en0100-49-18304,1
110,clueweb09-en0010-36-29327,clueweb09-en0005-55-27247,1
110,clueweb09-en0010-36-29327,clueweb09-en0009-88-05328,1
110,clueweb09-en0010-36-29327,clueweb09-en0037-71-39600,1
110,clueweb09-en0010-36-29327,clueweb09-en0000-62-25832,1
110,clueweb09-en0010-36-29327,clueweb09-en0008-78-39116,1
110,clueweb09-en0010-36-29327,clueweb09-en0100-49-18304,1
110,clueweb09-en0010-36-29327,clueweb09-en0039-58-47311,1
110,clueweb09-en0010-36-29327,clueweb09-en0012-48-29165,1
110,clueweb09-en0010-36-29327,clueweb09-en0039-58-47310,1
110,clueweb09-en0005-55-27247,clueweb09-en0008-78-39116,1
110,clueweb09-en0005-55-27247,clueweb09-en0100-49-18304,1
110,clueweb09-en0009-88-05328,clueweb09-en0037-71-39600,1
110,clueweb09-en0009-88-05328,clueweb09-en0000-62-25832,1
110,clueweb09-en0009-88-05328,clueweb09-en0039-58-47311,1
110,clueweb09-en0009-88-05328,clueweb09-en0012-48-29165,1
110,clueweb09-en0009-88-05328,clueweb09-en0039-58-47310,1
110,clueweb09-en0037-71-39600,clueweb09-en0000-62-25832,1
110,clueweb09-en0037-71-39600,clueweb09-en0039-58-47311,1
110,clueweb09-en0037-71-39600,clueweb09-en0012-48-29165,1
110,clueweb09-en0037-71-39600,clueweb09-en0039-58-47310,1
110,clueweb09-en0000-62-25832,clueweb09-en0039-58-47311,1
110,clueweb09-en0000-62-25832,clueweb09-en0012-48-29165,1
110,clueweb09-en0000-62-25832,clueweb09-en0039-58-47310,1
110,clueweb09-en0008-78-39116,clueweb09-en0100-49-18304,1
110,clueweb09-en0039-58-47311,clueweb09-en0012-48-29165,1
110,clueweb09-en0039-58-47311,clueweb09-en0039-58-47310,1
110,clueweb09-en0012-48-29165,clueweb09-en0039-58-47310,1
111,clueweb09-en0012-71-06494,clueweb09-en0024-05-30031,1
111,clueweb09-en0012-71-06494,clueweb09-en0008-35-45253,1
111,clueweb09-en0012-71-06494,clueweb09-en0128-52-09741,1
111,clueweb09-en0012-71-06494,clueweb09-en0009-61-32907,1
111,clueweb09-en0012-71-06494,clueweb09-enwp01-41-08141,1
111,clueweb09-en0012-71-06494,clueweb09-en0005-11-31341,1
111,clueweb09-en0012-71-06494,clueweb09-enwp01-27-08610,1
111,clueweb09-en0012-71-06494,clueweb09-enwp01-29-09714,1
111,clueweb09-en0012-71-06494,clueweb09-en0006-30-36233,1
111,clueweb09-en0012-71-06494,clueweb09-enwp01-26-09443,1
111,clueweb09-en0012-71-06494,clueweb09-enwp00-30-21286,1
111,clueweb09-en0012-71-06494,clueweb09-enwp02-14-14817,1
111,clueweb09-en0012-71-06494,clueweb09-enwp00-66-14817,1
111,clueweb09-en0012-71-06494,clueweb09-enwp00-75-15140,1
111,clueweb09-en0012-71-06494,clueweb09-en0009-61-32953,1
111,clueweb09-en0012-71-06494,clueweb09-en0109-32-17194,1
111,clueweb09-en0012-71-06494,clueweb09-en0065-95-25353,1
111,clueweb09-en0012-71-06494,clueweb09-en0008-86-22975,1
111,clueweb09-en0012-71-06494,clueweb09-en0013-47-09881,1
111,clueweb09-en0012-71-06494,clueweb09-en0052-89-24859,1
111,clueweb09-en0012-71-06494,clueweb09-en0124-87-29090,1
111,clueweb09-en0012-71-06494,clueweb09-en0057-36-07216,1
111,clueweb09-en0012-71-06494,clueweb09-en0076-34-24369,1
111,clueweb09-en0012-71-06494,clueweb09-en0005-33-25665,1
111,clueweb09-en0012-71-06494,clueweb09-en0083-78-08039,1
111,clueweb09-en0012-71-06494,clueweb09-en0124-61-25226,1
111,clueweb09-en0012-71-06494,clueweb09-en0048-33-06488,1
111,clueweb09-en0012-71-06494,clueweb09-en0009-26-16605,1
111,clueweb09-en0012-71-06494,clueweb09-en0040-79-23688,1
111,clueweb09-en0012-71-06494,clueweb09-en0013-42-19029,1
111,clueweb09-en0012-71-06494,clueweb09-en0000-55-04836,1
111,clueweb09-en0012-71-06494,clueweb09-en0000-47-08761,1
111,clueweb09-en0012-71-06494,clueweb09-en0005-35-08648,1
111,clueweb09-en0012-71-06494,clueweb09-en0008-38-41251,1
111,clueweb09-en0012-71-06494,clueweb09-en0045-13-24119,1
111,clueweb09-en0012-71-06494,clueweb09-en0004-75-27296,1
111,clueweb09-en0012-71-06494,clueweb09-en0001-60-00615,1
111,clueweb09-en0012-71-06494,clueweb09-en0012-79-27255,1
111,clueweb09-en0012-71-06494,clueweb09-en0005-06-10297,1
111,clueweb09-en0024-05-30031,clueweb09-en0008-35-45253,1
111,clueweb09-en0024-05-30031,clueweb09-en0128-52-09741,1
111,clueweb09-en0024-05-30031,clueweb09-en0009-61-32907,1
111,clueweb09-en0024-05-30031,clueweb09-enwp01-41-08141,1
111,clueweb09-en0024-05-30031,clueweb09-en0005-11-31341,1
111,clueweb09-en0024-05-30031,clueweb09-enwp01-27-08610,1
111,clueweb09-en0024-05-30031,clueweb09-enwp01-29-09714,1
111,clueweb09-en0024-05-30031,clueweb09-en0006-30-36233,1
111,clueweb09-en0024-05-30031,clueweb09-enwp01-26-09443,1
111,clueweb09-en0024-05-30031,clueweb09-enwp00-30-21286,1
111,clueweb09-en0024-05-30031,clueweb09-enwp02-14-14817,1
111,clueweb09-en0024-05-30031,clueweb09-enwp00-66-14817,1
111,clueweb09-en0024-05-30031,clueweb09-enwp00-75-15140,1
111,clueweb09-en0024-05-30031,clueweb09-en0009-61-32953,1
111,clueweb09-en0024-05-30031,clueweb09-en0109-32-17194,1
111,clueweb09-en0024-05-30031,clueweb09-en0065-95-25353,1
111,clueweb09-en0024-05-30031,clueweb09-en0008-86-22975,1
111,clueweb09-en0024-05-30031,clueweb09-en0052-89-24859,1
111,clueweb09-en0024-05-30031,clueweb09-en0124-87-29090,1
111,clueweb09-en0024-05-30031,clueweb09-en0057-36-07216,1
111,clueweb09-en0024-05-30031,clueweb09-en0076-34-24369,1
111,clueweb09-en0024-05-30031,clueweb09-en0005-33-25665,1
111,clueweb09-en0024-05-30031,clueweb09-en0083-78-08039,1
111,clueweb09-en0024-05-30031,clueweb09-en0048-33-06488,1
111,clueweb09-en0024-05-30031,clueweb09-en0009-26-16605,1
111,clueweb09-en0024-05-30031,clueweb09-en0040-79-23688,1
111,clueweb09-en0024-05-30031,clueweb09-en0013-42-19029,1
111,clueweb09-en0024-05-30031,clueweb09-en0000-55-04836,1
111,clueweb09-en0024-05-30031,clueweb09-en0000-47-08761,1
111,clueweb09-en0024-05-30031,clueweb09-en0005-35-08648,1
111,clueweb09-en0024-05-30031,clueweb09-en0008-38-41251,1
111,clueweb09-en0024-05-30031,clueweb09-en0045-13-24119,1
111,clueweb09-en0024-05-30031,clueweb09-en0004-75-27296,1
111,clueweb09-en0024-05-30031,clueweb09-en0001-60-00615,1
111,clueweb09-en0024-05-30031,clueweb09-en0012-79-27255,1
111,clueweb09-en0024-05-30031,clueweb09-en0005-06-10297,1
111,clueweb09-en0008-35-45253,clueweb09-en0128-52-09741,1
111,clueweb09-en0008-35-45253,clueweb09-en0009-61-32907,1
111,clueweb09-en0008-35-45253,clueweb09-enwp01-41-08141,1
111,clueweb09-en0008-35-45253,clueweb09-en0005-11-31341,1
111,clueweb09-en0008-35-45253,clueweb09-enwp01-27-08610,1
111,clueweb09-en0008-35-45253,clueweb09-enwp01-29-09714,1
111,clueweb09-en0008-35-45253,clueweb09-en0006-30-36233,1
111,clueweb09-en0008-35-45253,clueweb09-enwp01-26-09443,1
111,clueweb09-en0008-35-45253,clueweb09-enwp00-30-21286,1
111,clueweb09-en0008-35-45253,clueweb09-enwp02-14-14817,1
111,clueweb09-en0008-35-45253,clueweb09-enwp00-66-14817,1
111,clueweb09-en0008-35-45253,clueweb09-enwp00-75-15140,1
111,clueweb09-en0008-35-45253,clueweb09-en0009-61-32953,1
111,clueweb09-en0008-35-45253,clueweb09-en0109-32-17194,1
111,clueweb09-en0008-35-45253,clueweb09-en0065-95-25353,1
111,clueweb09-en0008-35-45253,clueweb09-en0008-86-22975,1
111,clueweb09-en0008-35-45253,clueweb09-en0052-89-24859,1
111,clueweb09-en0008-35-45253,clueweb09-en0124-87-29090,1
111,clueweb09-en0008-35-45253,clueweb09-en0057-36-07216,1
111,clueweb09-en0008-35-45253,clueweb09-en0076-34-24369,1
111,clueweb09-en0008-35-45253,clueweb09-en0005-33-25665,1
111,clueweb09-en0008-35-45253,clueweb09-en0083-78-08039,1
111,clueweb09-en0008-35-45253,clueweb09-en0048-33-06488,1
111,clueweb09-en0008-35-45253,clueweb09-en0009-26-16605,1
111,clueweb09-en0008-35-45253,clueweb09-en0040-79-23688,1
111,clueweb09-en0008-35-45253,clueweb09-en0013-42-19029,1
111,clueweb09-en0008-35-45253,clueweb09-en0000-55-04836,1
111,clueweb09-en0008-35-45253,clueweb09-en0000-47-08761,1
111,clueweb09-en0008-35-45253,clueweb09-en0005-35-08648,1
111,clueweb09-en0008-35-45253,clueweb09-en0008-38-41251,1
111,clueweb09-en0008-35-45253,clueweb09-en0045-13-24119,1
111,clueweb09-en0008-35-45253,clueweb09-en0004-75-27296,1
111,clueweb09-en0008-35-45253,clueweb09-en0001-60-00615,1
111,clueweb09-en0008-35-45253,clueweb09-en0012-79-27255,1
111,clueweb09-en0008-35-45253,clueweb09-en0005-06-10297,1
111,clueweb09-en0128-52-09741,clueweb09-en0009-61-32907,1
111,clueweb09-en0128-52-09741,clueweb09-enwp01-41-08141,1
111,clueweb09-en0128-52-09741,clueweb09-en0005-11-31341,1
111,clueweb09-en0128-52-09741,clueweb09-enwp01-27-08610,1
111,clueweb09-en0128-52-09741,clueweb09-enwp01-29-09714,1
111,clueweb09-en0128-52-09741,clueweb09-en0006-30-36233,1
111,clueweb09-en0128-52-09741,clueweb09-enwp01-26-09443,1
111,clueweb09-en0128-52-09741,clueweb09-enwp00-30-21286,1
111,clueweb09-en0128-52-09741,clueweb09-enwp02-14-14817,1
111,clueweb09-en0128-52-09741,clueweb09-enwp00-66-14817,1
111,clueweb09-en0128-52-09741,clueweb09-enwp00-75-15140,1
111,clueweb09-en0128-52-09741,clueweb09-en0009-61-32953,1
111,clueweb09-en0128-52-09741,clueweb09-en0109-32-17194,1
111,clueweb09-en0128-52-09741,clueweb09-en0065-95-25353,1
111,clueweb09-en0128-52-09741,clueweb09-en0008-86-22975,1
111,clueweb09-en0128-52-09741,clueweb09-en0052-89-24859,1
111,clueweb09-en0128-52-09741,clueweb09-en0124-87-29090,1
111,clueweb09-en0128-52-09741,clueweb09-en0057-36-07216,1
111,clueweb09-en0128-52-09741,clueweb09-en0076-34-24369,1
111,clueweb09-en0128-52-09741,clueweb09-en0005-33-25665,1
111,clueweb09-en0128-52-09741,clueweb09-en0083-78-08039,1
111,clueweb09-en0128-52-09741,clueweb09-en0048-33-06488,1
111,clueweb09-en0128-52-09741,clueweb09-en0040-79-23688,1
111,clueweb09-en0128-52-09741,clueweb09-en0013-42-19029,1
111,clueweb09-en0128-52-09741,clueweb09-en0000-55-04836,1
111,clueweb09-en0128-52-09741,clueweb09-en0000-47-08761,1
111,clueweb09-en0128-52-09741,clueweb09-en0005-35-08648,1
111,clueweb09-en0128-52-09741,clueweb09-en0008-38-41251,1
111,clueweb09-en0128-52-09741,clueweb09-en0045-13-24119,1
111,clueweb09-en0128-52-09741,clueweb09-en0004-75-27296,1
111,clueweb09-en0128-52-09741,clueweb09-en0001-60-00615,1
111,clueweb09-en0128-52-09741,clueweb09-en0012-79-27255,1
111,clueweb09-en0009-61-32907,clueweb09-enwp01-41-08141,1
111,clueweb09-en0009-61-32907,clueweb09-en0005-11-31341,1
111,clueweb09-en0009-61-32907,clueweb09-enwp01-27-08610,1
111,clueweb09-en0009-61-32907,clueweb09-enwp01-29-09714,1
111,clueweb09-en0009-61-32907,clueweb09-en0006-30-36233,1
111,clueweb09-en0009-61-32907,clueweb09-enwp01-26-09443,1
111,clueweb09-en0009-61-32907,clueweb09-enwp00-30-21286,1
111,clueweb09-en0009-61-32907,clueweb09-enwp02-14-14817,1
111,clueweb09-en0009-61-32907,clueweb09-enwp00-66-14817,1
111,clueweb09-en0009-61-32907,clueweb09-enwp00-75-15140,1
111,clueweb09-en0009-61-32907,clueweb09-en0009-61-32953,1
111,clueweb09-en0009-61-32907,clueweb09-en0109-32-17194,1
111,clueweb09-en0009-61-32907,clueweb09-en0065-95-25353,1
111,clueweb09-en0009-61-32907,clueweb09-en0008-86-22975,1
111,clueweb09-en0009-61-32907,clueweb09-en0013-47-09881,1
111,clueweb09-en0009-61-32907,clueweb09-en0052-89-24859,1
111,clueweb09-en0009-61-32907,clueweb09-en0124-87-29090,1
111,clueweb09-en0009-61-32907,clueweb09-en0057-36-07216,1
111,clueweb09-en0009-61-32907,clueweb09-en0076-34-24369,1
111,clueweb09-en0009-61-32907,clueweb09-en0005-33-25665,1
111,clueweb09-en0009-61-32907,clueweb09-en0083-78-08039,1
111,clueweb09-en0009-61-32907,clueweb09-en0124-61-25226,1
111,clueweb09-en0009-61-32907,clueweb09-en0048-33-06488,1
111,clueweb09-en0009-61-32907,clueweb09-en0009-26-16605,1
111,clueweb09-en0009-61-32907,clueweb09-en0040-79-23688,1
111,clueweb09-en0009-61-32907,clueweb09-en0013-42-19029,1
111,clueweb09-en0009-61-32907,clueweb09-en0000-55-04836,1
111,clueweb09-en0009-61-32907,clueweb09-en0000-47-08761,1
111,clueweb09-en0009-61-32907,clueweb09-en0005-35-08648,1
111,clueweb09-en0009-61-32907,clueweb09-en0008-38-41251,1
111,clueweb09-en0009-61-32907,clueweb09-en0045-13-24119,1
111,clueweb09-en0009-61-32907,clueweb09-en0004-75-27296,1
111,clueweb09-en0009-61-32907,clueweb09-en0001-60-00615,1
111,clueweb09-en0009-61-32907,clueweb09-en0012-79-27255,1
111,clueweb09-enwp01-41-08141,clueweb09-en0005-11-31341,1
111,clueweb09-enwp01-41-08141,clueweb09-enwp01-27-08610,1
111,clueweb09-enwp01-41-08141,clueweb09-enwp01-29-09714,1
111,clueweb09-enwp01-41-08141,clueweb09-en0006-30-36233,1
111,clueweb09-enwp01-41-08141,clueweb09-enwp01-26-09443,1
111,clueweb09-enwp01-41-08141,clueweb09-enwp00-30-21286,1
111,clueweb09-enwp01-41-08141,clueweb09-enwp02-14-14817,1
111,clueweb09-enwp01-41-08141,clueweb09-enwp00-66-14817,1
111,clueweb09-enwp01-41-08141,clueweb09-enwp00-75-15140,1
111,clueweb09-enwp01-41-08141,clueweb09-en0009-61-32953,1
111,clueweb09-enwp01-41-08141,clueweb09-en0109-32-17194,1
111,clueweb09-enwp01-41-08141,clueweb09-en0065-95-25353,1
111,clueweb09-enwp01-41-08141,clueweb09-en0008-86-22975,1
111,clueweb09-enwp01-41-08141,clueweb09-en0013-47-09881,1
111,clueweb09-enwp01-41-08141,clueweb09-en0052-89-24859,1
111,clueweb09-enwp01-41-08141,clueweb09-en0124-87-29090,1
111,clueweb09-enwp01-41-08141,clueweb09-en0057-36-07216,1
111,clueweb09-enwp01-41-08141,clueweb09-en0076-34-24369,1
111,clueweb09-enwp01-41-08141,clueweb09-en0005-33-25665,1
111,clueweb09-enwp01-41-08141,clueweb09-en0083-78-08039,1
111,clueweb09-enwp01-41-08141,clueweb09-en0124-61-25226,1
111,clueweb09-enwp01-41-08141,clueweb09-en0048-33-06488,1
111,clueweb09-enwp01-41-08141,clueweb09-en0009-26-16605,1
111,clueweb09-enwp01-41-08141,clueweb09-en0040-79-23688,1
111,clueweb09-enwp01-41-08141,clueweb09-en0013-42-19029,1
111,clueweb09-enwp01-41-08141,clueweb09-en0000-55-04836,1
111,clueweb09-enwp01-41-08141,clueweb09-en0000-47-08761,1
111,clueweb09-enwp01-41-08141,clueweb09-en0005-35-08648,1
111,clueweb09-enwp01-41-08141,clueweb09-en0008-38-41251,1
111,clueweb09-enwp01-41-08141,clueweb09-en0045-13-24119,1
111,clueweb09-enwp01-41-08141,clueweb09-en0004-75-27296,1
111,clueweb09-enwp01-41-08141,clueweb09-en0001-60-00615,1
111,clueweb09-enwp01-41-08141,clueweb09-en0012-79-27255,1
111,clueweb09-enwp01-41-08141,clueweb09-en0005-06-10297,1
111,clueweb09-en0005-11-31341,clueweb09-enwp01-27-08610,1
111,clueweb09-en0005-11-31341,clueweb09-enwp01-29-09714,1
111,clueweb09-en0005-11-31341,clueweb09-en0006-30-36233,1
111,clueweb09-en0005-11-31341,clueweb09-enwp01-26-09443,1
111,clueweb09-en0005-11-31341,clueweb09-enwp00-30-21286,1
111,clueweb09-en0005-11-31341,clueweb09-enwp02-14-14817,1
111,clueweb09-en0005-11-31341,clueweb09-enwp00-66-14817,1
111,clueweb09-en0005-11-31341,clueweb09-enwp00-75-15140,1
111,clueweb09-en0005-11-31341,clueweb09-en0009-61-32953,1
111,clueweb09-en0005-11-31341,clueweb09-en0109-32-17194,1
111,clueweb09-en0005-11-31341,clueweb09-en0065-95-25353,1
111,clueweb09-en0005-11-31341,clueweb09-en0008-86-22975,1
111,clueweb09-en0005-11-31341,clueweb09-en0013-47-09881,1
111,clueweb09-en0005-11-31341,clueweb09-en0052-89-24859,1
111,clueweb09-en0005-11-31341,clueweb09-en0124-87-29090,1
111,clueweb09-en0005-11-31341,clueweb09-en0057-36-07216,1
111,clueweb09-en0005-11-31341,clueweb09-en0076-34-24369,1
111,clueweb09-en0005-11-31341,clueweb09-en0005-33-25665,1
111,clueweb09-en0005-11-31341,clueweb09-en0083-78-08039,1
111,clueweb09-en0005-11-31341,clueweb09-en0124-61-25226,1
111,clueweb09-en0005-11-31341,clueweb09-en0048-33-06488,1
111,clueweb09-en0005-11-31341,clueweb09-en0009-26-16605,1
111,clueweb09-en0005-11-31341,clueweb09-en0040-79-23688,1
111,clueweb09-en0005-11-31341,clueweb09-en0013-42-19029,1
111,clueweb09-en0005-11-31341,clueweb09-en0000-55-04836,1
111,clueweb09-en0005-11-31341,clueweb09-en0000-47-08761,1
111,clueweb09-en0005-11-31341,clueweb09-en0005-35-08648,1
111,clueweb09-en0005-11-31341,clueweb09-en0008-38-41251,1
111,clueweb09-en0005-11-31341,clueweb09-en0045-13-24119,1
111,clueweb09-en0005-11-31341,clueweb09-en0004-75-27296,1
111,clueweb09-en0005-11-31341,clueweb09-en0001-60-00615,1
111,clueweb09-en0005-11-31341,clueweb09-en0012-79-27255,1
111,clueweb09-en0005-11-31341,clueweb09-en0005-06-10297,1
111,clueweb09-enwp01-27-08610,clueweb09-enwp01-29-09714,1
111,clueweb09-enwp01-27-08610,clueweb09-en0006-30-36233,1
111,clueweb09-enwp01-27-08610,clueweb09-enwp01-26-09443,1
111,clueweb09-enwp01-27-08610,clueweb09-enwp00-30-21286,1
111,clueweb09-enwp01-27-08610,clueweb09-enwp02-14-14817,1
111,clueweb09-enwp01-27-08610,clueweb09-enwp00-66-14817,1
111,clueweb09-enwp01-27-08610,clueweb09-enwp00-75-15140,1
111,clueweb09-enwp01-27-08610,clueweb09-en0009-61-32953,1
111,clueweb09-enwp01-27-08610,clueweb09-en0109-32-17194,1
111,clueweb09-enwp01-27-08610,clueweb09-en0065-95-25353,1
111,clueweb09-enwp01-27-08610,clueweb09-en0008-86-22975,1
111,clueweb09-enwp01-27-08610,clueweb09-en0013-47-09881,1
111,clueweb09-enwp01-27-08610,clueweb09-en0052-89-24859,1
111,clueweb09-enwp01-27-08610,clueweb09-en0124-87-29090,1
111,clueweb09-enwp01-27-08610,clueweb09-en0057-36-07216,1
111,clueweb09-enwp01-27-08610,clueweb09-en0076-34-24369,1
111,clueweb09-enwp01-27-08610,clueweb09-en0005-33-25665,1
111,clueweb09-enwp01-27-08610,clueweb09-en0083-78-08039,1
111,clueweb09-enwp01-27-08610,clueweb09-en0124-61-25226,1
111,clueweb09-enwp01-27-08610,clueweb09-en0048-33-06488,1
111,clueweb09-enwp01-27-08610,clueweb09-en0009-26-16605,1
111,clueweb09-enwp01-27-08610,clueweb09-en0040-79-23688,1
111,clueweb09-enwp01-27-08610,clueweb09-en0013-42-19029,1
111,clueweb09-enwp01-27-08610,clueweb09-en0000-55-04836,1
111,clueweb09-enwp01-27-08610,clueweb09-en0000-47-08761,1
111,clueweb09-enwp01-27-08610,clueweb09-en0005-35-08648,1
111,clueweb09-enwp01-27-08610,clueweb09-en0008-38-41251,1
111,clueweb09-enwp01-27-08610,clueweb09-en0045-13-24119,1
111,clueweb09-enwp01-27-08610,clueweb09-en0004-75-27296,1
111,clueweb09-enwp01-27-08610,clueweb09-en0001-60-00615,1
111,clueweb09-enwp01-27-08610,clueweb09-en0012-79-27255,1
111,clueweb09-enwp01-27-08610,clueweb09-en0005-06-10297,1
111,clueweb09-enwp01-29-09714,clueweb09-en0006-30-36233,1
111,clueweb09-enwp01-29-09714,clueweb09-enwp01-26-09443,1
111,clueweb09-enwp01-29-09714,clueweb09-enwp00-30-21286,1
111,clueweb09-enwp01-29-09714,clueweb09-enwp02-14-14817,1
111,clueweb09-enwp01-29-09714,clueweb09-enwp00-66-14817,1
111,clueweb09-enwp01-29-09714,clueweb09-enwp00-75-15140,1
111,clueweb09-enwp01-29-09714,clueweb09-en0009-61-32953,1
111,clueweb09-enwp01-29-09714,clueweb09-en0109-32-17194,1
111,clueweb09-enwp01-29-09714,clueweb09-en0065-95-25353,1
111,clueweb09-enwp01-29-09714,clueweb09-en0008-86-22975,1
111,clueweb09-enwp01-29-09714,clueweb09-en0013-47-09881,1
111,clueweb09-enwp01-29-09714,clueweb09-en0052-89-24859,1
111,clueweb09-enwp01-29-09714,clueweb09-en0124-87-29090,1
111,clueweb09-enwp01-29-09714,clueweb09-en0057-36-07216,1
111,clueweb09-enwp01-29-09714,clueweb09-en0076-34-24369,1
111,clueweb09-enwp01-29-09714,clueweb09-en0005-33-25665,1
111,clueweb09-enwp01-29-09714,clueweb09-en0083-78-08039,1
111,clueweb09-enwp01-29-09714,clueweb09-en0124-61-25226,1
111,clueweb09-enwp01-29-09714,clueweb09-en0048-33-06488,1
111,clueweb09-enwp01-29-09714,clueweb09-en0009-26-16605,1
111,clueweb09-enwp01-29-09714,clueweb09-en0040-79-23688,1
111,clueweb09-enwp01-29-09714,clueweb09-en0013-42-19029,1
111,clueweb09-enwp01-29-09714,clueweb09-en0000-55-04836,1
111,clueweb09-enwp01-29-09714,clueweb09-en0000-47-08761,1
111,clueweb09-enwp01-29-09714,clueweb09-en0005-35-08648,1
111,clueweb09-enwp01-29-09714,clueweb09-en0008-38-41251,1
111,clueweb09-enwp01-29-09714,clueweb09-en0045-13-24119,1
111,clueweb09-enwp01-29-09714,clueweb09-en0004-75-27296,1
111,clueweb09-enwp01-29-09714,clueweb09-en0001-60-00615,1
111,clueweb09-enwp01-29-09714,clueweb09-en0012-79-27255,1
111,clueweb09-enwp01-29-09714,clueweb09-en0005-06-10297,1
111,clueweb09-en0006-30-36233,clueweb09-enwp01-26-09443,1
111,clueweb09-en0006-30-36233,clueweb09-enwp00-30-21286,1
111,clueweb09-en0006-30-36233,clueweb09-enwp02-14-14817,1
111,clueweb09-en0006-30-36233,clueweb09-enwp00-66-14817,1
111,clueweb09-en0006-30-36233,clueweb09-enwp00-75-15140,1
111,clueweb09-en0006-30-36233,clueweb09-en0009-61-32953,1
111,clueweb09-en0006-30-36233,clueweb09-en0109-32-17194,1
111,clueweb09-en0006-30-36233,clueweb09-en0065-95-25353,1
111,clueweb09-en0006-30-36233,clueweb09-en0008-86-22975,1
111,clueweb09-en0006-30-36233,clueweb09-en0052-89-24859,1
111,clueweb09-en0006-30-36233,clueweb09-en0124-87-29090,1
111,clueweb09-en0006-30-36233,clueweb09-en0057-36-07216,1
111,clueweb09-en0006-30-36233,clueweb09-en0076-34-24369,1
111,clueweb09-en0006-30-36233,clueweb09-en0005-33-25665,1
111,clueweb09-en0006-30-36233,clueweb09-en0083-78-08039,1
111,clueweb09-en0006-30-36233,clueweb09-en0048-33-06488,1
111,clueweb09-en0006-30-36233,clueweb09-en0009-26-16605,1
111,clueweb09-en0006-30-36233,clueweb09-en0040-79-23688,1
111,clueweb09-en0006-30-36233,clueweb09-en0013-42-19029,1
111,clueweb09-en0006-30-36233,clueweb09-en0000-55-04836,1
111,clueweb09-en0006-30-36233,clueweb09-en0000-47-08761,1
111,clueweb09-en0006-30-36233,clueweb09-en0005-35-08648,1
111,clueweb09-en0006-30-36233,clueweb09-en0008-38-41251,1
111,clueweb09-en0006-30-36233,clueweb09-en0045-13-24119,1
111,clueweb09-en0006-30-36233,clueweb09-en0004-75-27296,1
111,clueweb09-en0006-30-36233,clueweb09-en0001-60-00615,1
111,clueweb09-en0006-30-36233,clueweb09-en0012-79-27255,1
111,clueweb09-en0006-30-36233,clueweb09-en0005-06-10297,1
111,clueweb09-enwp01-26-09443,clueweb09-enwp00-30-21286,1
111,clueweb09-enwp01-26-09443,clueweb09-enwp02-14-14817,1
111,clueweb09-enwp01-26-09443,clueweb09-enwp00-66-14817,1
111,clueweb09-enwp01-26-09443,clueweb09-enwp00-75-15140,1
111,clueweb09-enwp01-26-09443,clueweb09-en0009-61-32953,1
111,clueweb09-enwp01-26-09443,clueweb09-en0109-32-17194,1
111,clueweb09-enwp01-26-09443,clueweb09-en0065-95-25353,1
111,clueweb09-enwp01-26-09443,clueweb09-en0008-86-22975,1
111,clueweb09-enwp01-26-09443,clueweb09-en0013-47-09881,1
111,clueweb09-enwp01-26-09443,clueweb09-en0052-89-24859,1
111,clueweb09-enwp01-26-09443,clueweb09-en0124-87-29090,1
111,clueweb09-enwp01-26-09443,clueweb09-en0057-36-07216,1
111,clueweb09-enwp01-26-09443,clueweb09-en0076-34-24369,1
111,clueweb09-enwp01-26-09443,clueweb09-en0005-33-25665,1
111,clueweb09-enwp01-26-09443,clueweb09-en0083-78-08039,1
111,clueweb09-enwp01-26-09443,clueweb09-en0124-61-25226,1
